p,M_p,R,min_R_so_far
40177,-19,20.09612964,0.11989382
40189,-19,19.98102715,0.11989382
40193,-20,20.70340495,0.11989382
40213,-17,17.45596380,0.11989382
40231,-14,16.16598525,0.11989382
40237,-14,16.70858253,0.11989382
40241,-14,17.53531611,0.11989382
40253,-10,14.78351724,0.11989382
40277,-15,17.43931437,0.11989382
40283,-17,18.43045866,0.11989382
40289,-19,20.21093823,0.11989382
40343,-13,13.51511326,0.11989382
40351,-11,11.75993534,0.11989382
40357,-11,12.24544937,0.11989382
40361,-14,14.42285611,0.11989382
40387,-11,11.58094216,0.11989382
40423,-11,8.96255484,0.11989382
40427,-11,9.64022797,0.11989382
40429,-12,10.69010436,0.11989382
40433,-11,10.64695003,0.11989382
40459,-5,6.04749178,0.11989382
40483,-3,4.42955024,0.11989382
40487,-6,6.69184131,0.11989382
40493,-7,7.51496787,0.11989382
40499,-4,6.34191737,0.11989382
40519,-3,6.25999090,0.11989382
40529,-5,7.64693805,0.11989382
40531,-7,8.87351107,0.11989382
40543,-5,7.69175417,0.11989382
40559,-6,7.77191938,0.11989382
40577,-3,4.03674038,0.11989382
40583,-5,5.35462018,0.11989382
40591,-4,5.08510954,0.11989382
40597,-6,6.82127265,0.11989382
40609,-6,6.24113445,0.11989382
40627,-4,3.74853872,0.11989382
40637,-4,3.51212385,0.11989382
40639,-4,4.19704089,0.11989382
40709,-4,2.31719065,0.11989382
40763,-4,1.20890510,0.11989382
40771,-5,2.04398662,0.11989382
40829,-5,3.21483217,0.11989382
40841,-5,3.35648550,0.11989382
40847,-7,5.10727394,0.11989382
40849,-8,6.06727092,0.11989382
40853,-9,7.27360628,0.11989382
40867,-9,7.45776880,0.11989382
40879,-7,6.42632728,0.11989382
40883,-6,6.21247576,0.11989382
40897,-3,3.64188030,0.11989382
40933,-5,4.80477900,0.11989382
40939,-10,7.96636455,0.11989382
40949,-12,9.00021136,0.11989382
40961,-7,5.94262444,0.11989382
40973,-8,6.16823289,0.11989382
40993,-12,6.97824166,0.11989382
41011,-9,5.19328394,0.11989382
41017,-10,6.26089454,0.11989382
41023,-11,7.42762681,0.11989382
41039,-8,5.60490846,0.11989382
41047,-6,4.51039169,0.11989382
41051,-7,5.47054537,0.11989382
41057,-9,6.17930965,0.11989382
41077,-5,3.08012092,0.11989382
41081,-4,2.86932529,0.11989382
41143,-3,0.94350629,0.11989382
41149,-3,1.04117102,0.11989382
41243,-8,6.32292504,0.11989382
41257,-12,9.26944933,0.11989382
41263,-14,11.13799976,0.11989382
41269,-15,11.28557825,0.11989382
41281,-12,9.39966548,0.11989382
41299,-15,11.11562860,0.11989382
41333,-13,7.84706937,0.11989382
41341,-15,8.93796016,0.11989382
41351,-13,7.33944315,0.11989382
41357,-12,7.25170799,0.11989382
41381,-12,6.28422569,0.11989382
41387,-10,5.41329843,0.11989382
41389,-11,6.58166495,0.11989382
41399,-16,10.03256917,0.11989382
41411,-15,9.95768340,0.11989382
41413,-16,11.09174257,0.11989382
41443,-8,4.39458995,0.11989382
41453,-9,5.96347681,0.11989382
41467,-8,4.64780392,0.11989382
41479,-10,5.59341653,0.11989382
41491,-7,3.38816691,0.11989382
41507,-5,1.85148036,0.11989382
41513,-7,3.96313084,0.11989382
41519,-8,5.22087057,0.11989382
41521,-9,6.18305219,0.11989382
41539,-12,7.18003967,0.11989382
41543,-13,8.13951253,0.11989382
41549,-15,9.73534403,0.11989382
41579,-12,6.06204152,0.11989382
41593,-15,8.30785107,0.11989382
41597,-16,8.97731566,0.11989382
41603,-15,8.79554181,0.11989382
41609,-18,11.41135658,0.11989382
41611,-20,12.65934208,0.11989382
41617,-18,12.20784653,0.11989382
41621,-17,12.23493847,0.11989382
41627,-17,12.44911235,0.11989382
41641,-18,14.03216454,0.11989382
41647,-18,14.85343449,0.11989382
41651,-18,15.23195709,0.11989382
41659,-20,16.82069781,0.11989382
41669,-22,18.32280802,0.11989382
41681,-22,17.93475787,0.11989382
41687,-23,18.54145910,0.11989382
41719,-19,15.92405485,0.11989382
41729,-21,16.57806830,0.11989382
41737,-22,16.66872570,0.11989382
41759,-22,15.85603939,0.11989382
41761,-23,16.83952638,0.11989382
41771,-22,16.10372363,0.11989382
41777,-21,15.79107559,0.11989382
41801,-25,18.50495872,0.11989382
41809,-24,17.76646420,0.11989382
41813,-23,17.61064242,0.11989382
41843,-24,17.33757838,0.11989382
41849,-23,16.69254766,0.11989382
41851,-24,17.68821227,0.11989382
41863,-26,18.05264521,0.11989382
41879,-23,16.20979726,0.11989382
41887,-26,18.43653099,0.11989382
41893,-24,17.53153218,0.11989382
41897,-24,17.88184622,0.11989382
41903,-25,19.01413163,0.11989382
41911,-28,20.32598837,0.11989382
41927,-31,22.66534627,0.11989382
41941,-28,20.50851103,0.11989382
41947,-29,20.98407914,0.11989382
41953,-31,22.79177945,0.11989382
41957,-34,25.02269696,0.11989382
41959,-35,26.01097200,0.11989382
41969,-33,24.86914788,0.11989382
41981,-36,27.36681217,0.11989382
41983,-38,28.70289936,0.11989382
41999,-38,28.48918619,0.11989382
42013,-39,28.85885589,0.11989382
42017,-42,30.84724730,0.11989382
42019,-42,31.52829344,0.11989382
42023,-42,31.67358127,0.11989382
42043,-37,28.22850525,0.11989382
42061,-36,26.83764651,0.11989382
42071,-39,30.15604766,0.11989382
42073,-40,31.23663209,0.11989382
42083,-42,32.02457933,0.11989382
42089,-44,33.39901348,0.11989382
42101,-45,34.22678350,0.11989382
42131,-44,31.81127097,0.11989382
42139,-44,32.54935570,0.11989382
42157,-45,32.59274968,0.11989382
42169,-47,33.54766690,0.11989382
42179,-47,33.73422296,0.11989382
42181,-48,34.85626094,0.11989382
42187,-46,34.55675084,0.11989382
42193,-47,35.25212960,0.11989382
42197,-47,35.58253043,0.11989382
42209,-47,35.95999867,0.11989382
42221,-46,36.63604279,0.11989382
42223,-46,37.31301807,0.11989382
42227,-48,38.86760163,0.11989382
42239,-48,38.19242123,0.11989382
42257,-46,37.22343902,0.11989382
42281,-44,34.64072749,0.11989382
42283,-45,35.64654368,0.11989382
42293,-46,36.54447320,0.11989382
42299,-49,38.79156867,0.11989382
42307,-49,38.91757799,0.11989382
42323,-49,38.43410704,0.11989382
42331,-49,38.00199165,0.11989382
42337,-51,39.58290694,0.11989382
42349,-55,42.57736850,0.11989382
42359,-57,43.66580361,0.11989382
42373,-56,42.84293654,0.11989382
42379,-54,41.98462286,0.11989382
42391,-54,42.50864391,0.11989382
42397,-56,44.74955708,0.11989382
42403,-54,44.18864249,0.11989382
42407,-53,44.06158830,0.11989382
42409,-54,45.03436867,0.11989382
42433,-58,46.53465361,0.11989382
42437,-59,47.43246899,0.11989382
42443,-57,47.15566881,0.11989382
42451,-60,49.55856732,0.11989382
42457,-61,50.62930019,0.11989382
42461,-60,50.34693984,0.11989382
42463,-61,51.24964260,0.11989382
42467,-62,52.18393231,0.11989382
42473,-61,51.99903240,0.11989382
42487,-62,51.52697860,0.11989382
42491,-62,52.07870864,0.11989382
42499,-63,53.19918006,0.11989382
42509,-65,53.66465388,0.11989382
42533,-67,53.39250715,0.11989382
42557,-68,53.95647699,0.11989382
42569,-68,54.33528733,0.11989382
42571,-69,55.41456611,0.11989382
42577,-72,57.90704312,0.11989382
42589,-71,57.35792144,0.11989382
42611,-71,56.49243361,0.11989382
42641,-65,51.63744891,0.11989382
42643,-66,52.53732302,0.11989382
42649,-66,52.95153437,0.11989382
42667,-66,53.02067894,0.11989382
42677,-65,52.40877270,0.11989382
42683,-66,53.69457938,0.11989382
42689,-67,54.51727637,0.11989382
42697,-63,52.77014892,0.11989382
42701,-66,54.86872385,0.11989382
42703,-66,55.56740159,0.11989382
42709,-67,56.26712596,0.11989382
42719,-69,57.96307974,0.11989382
42727,-73,60.85649306,0.11989382
42737,-76,62.35913907,0.11989382
42743,-74,61.76474904,0.11989382
42751,-75,62.95072777,0.11989382
42767,-75,62.79824505,0.11989382
42773,-77,63.80861667,0.11989382
42787,-79,64.96338787,0.11989382
42793,-79,65.67477772,0.11989382
42797,-79,66.46902517,0.11989382
42821,-78,65.63618068,0.11989382
42829,-79,66.47387317,0.11989382
42839,-83,69.03835066,0.11989382
42841,-84,70.04721035,0.11989382
42853,-81,68.04592543,0.11989382
42859,-83,69.29764534,0.11989382
42863,-84,70.45655356,0.11989382
42899,-82,69.21429956,0.11989382
42901,-83,70.22944424,0.11989382
42923,-82,68.80116315,0.11989382
42929,-84,70.55019057,0.11989382
42937,-85,71.39886656,0.11989382
42943,-85,71.56919822,0.11989382
42953,-85,71.36338962,0.11989382
42961,-88,73.08209474,0.11989382
42967,-88,73.97661686,0.11989382
42979,-87,72.82463854,0.11989382
42989,-82,69.89952540,0.11989382
43003,-79,69.08075659,0.11989382
43013,-77,67.42710845,0.11989382
43019,-80,70.02365221,0.11989382
43037,-72,64.82195631,0.11989382
43049,-67,61.22077073,0.11989382
43051,-68,62.26932070,0.11989382
43063,-70,64.27009017,0.11989382
43067,-72,65.82422300,0.11989382
43093,-67,61.34780202,0.11989382
43103,-69,62.52104990,0.11989382
43117,-68,61.91746030,0.11989382
43133,-70,64.07776441,0.11989382
43151,-67,60.67882086,0.11989382
43159,-66,59.17848659,0.11989382
43177,-64,57.98559904,0.11989382
43189,-64,57.85983384,0.11989382
43201,-61,55.94291488,0.11989382
43207,-58,54.87005329,0.11989382
43223,-50,49.64982562,0.11989382
43237,-46,46.70512614,0.11989382
43261,-47,45.92031727,0.11989382
43271,-51,48.17921455,0.11989382
43283,-48,46.27157049,0.11989382
43291,-51,48.49649174,0.11989382
43313,-50,49.21239119,0.11989382
43319,-51,49.53984572,0.11989382
43321,-52,50.53161634,0.11989382
43331,-50,49.21024056,0.11989382
43391,-40,38.37602015,0.11989382
43397,-40,38.74074603,0.11989382
43399,-41,39.84767338,0.11989382
43403,-40,39.74722447,0.11989382
43411,-39,39.08556846,0.11989382
43427,-41,39.37709689,0.11989382
43441,-40,38.52793314,0.11989382
43451,-38,37.11230566,0.11989382
43457,-38,37.15614540,0.11989382
43481,-35,33.85540772,0.11989382
43487,-38,36.26165054,0.11989382
43499,-36,35.66945537,0.11989382
43517,-29,31.00532720,0.11989382
43541,-33,32.49347340,0.11989382
43543,-34,33.37925934,0.11989382
43573,-36,33.05332175,0.11989382
43577,-36,33.58358706,0.11989382
43579,-37,34.59878358,0.11989382
43591,-37,36.38419310,0.11989382
43597,-39,37.50687497,0.11989382
43607,-35,35.17268165,0.11989382
43609,-36,36.08435065,0.11989382
43613,-36,36.11081866,0.11989382
43627,-34,34.69887070,0.11989382
43633,-36,36.48201071,0.11989382
43649,-32,34.22904710,0.11989382
43651,-33,35.20851997,0.11989382
43661,-31,33.75227252,0.11989382
43669,-29,32.44015569,0.11989382
43691,-21,29.25086506,0.11989382
43711,-22,28.15443158,0.11989382
43717,-25,30.36689831,0.11989382
43721,-24,30.39999947,0.11989382
43753,-21,27.59521849,0.11989382
43759,-24,29.58294460,0.11989382
43777,-24,30.00821546,0.11989382
43781,-23,29.74041087,0.11989382
43783,-25,31.07676542,0.11989382
43787,-25,31.54555027,0.11989382
43789,-26,32.37949004,0.11989382
43793,-27,33.55175395,0.11989382
43801,-30,35.33592617,0.11989382
43853,-23,27.33810956,0.11989382
43867,-21,26.29157406,0.11989382
43889,-16,23.85504660,0.11989382
43891,-16,24.66065949,0.11989382
43913,-18,24.18376070,0.11989382
43933,-14,21.12952977,0.11989382
43943,-15,21.47911863,0.11989382
43951,-13,20.38927093,0.11989382
43961,-13,20.39057174,0.11989382
43963,-13,21.08088693,0.11989382
43969,-14,22.85316937,0.11989382
43973,-15,23.33261352,0.11989382
43987,-21,27.39626068,0.11989382
43991,-20,27.65144092,0.11989382
43997,-20,28.82313495,0.11989382
44017,-18,25.57326449,0.11989382
44021,-20,27.05913305,0.11989382
44027,-22,28.64147281,0.11989382
44029,-23,29.68585266,0.11989382
44041,-23,29.34302864,0.11989382
44053,-24,30.56174623,0.11989382
44059,-22,29.57208675,0.11989382
44071,-25,31.19756948,0.11989382
44087,-22,29.85818480,0.11989382
44089,-23,30.76512316,0.11989382
44101,-25,31.83856769,0.11989382
44111,-24,31.19433425,0.11989382
44119,-21,29.57540467,0.11989382
44123,-22,30.63147661,0.11989382
44129,-22,31.06035949,0.11989382
44131,-22,31.78848322,0.11989382
44159,-15,26.78287133,0.11989382
44171,-14,27.25865663,0.11989382
44179,-13,26.52068891,0.11989382
44189,-11,25.51230298,0.11989382
44201,-11,24.94120111,0.11989382
44203,-11,25.61570034,0.11989382
44207,-11,26.42789598,0.11989382
44221,-12,27.08448840,0.11989382
44249,-9,24.10221851,0.11989382
44257,-11,26.21633412,0.11989382
44263,-9,25.50594056,0.11989382
44267,-8,25.63641751,0.11989382
44269,-9,26.75398080,0.11989382
44273,-9,27.09399687,0.11989382
44279,-8,26.77353521,0.11989382
44281,-9,27.76179774,0.11989382
44293,-10,28.00360579,0.11989382
44381,-3,19.86926310,0.11989382
44383,-3,20.55951098,0.11989382
44389,-3,21.41211394,0.11989382
44417,-3,20.55572128,0.11989382
44711,-3,23.77842049,0.11989382
44987,-4,25.32178484,0.11989382
45077,-6,23.23792500,0.11989382
45083,-4,22.21696249,0.11989382
45121,-3,20.29810272,0.11989382
45127,-3,21.09679858,0.11989382
45131,-5,22.45055410,0.11989382
45137,-5,22.81496391,0.11989382
45139,-7,24.14995260,0.11989382
45161,-7,23.64822089,0.11989382
45179,-9,24.01604020,0.11989382
45181,-10,24.96665480,0.11989382
45191,-9,24.20851449,0.11989382
45197,-9,23.89156607,0.11989382
45233,-4,17.89976928,0.11989382
45247,-5,18.88059906,0.11989382
45289,-3,17.58996691,0.11989382
45293,-4,18.90230890,0.11989382
45553,-3,16.28267200,0.11989382
45557,-4,17.52839663,0.11989382
45569,-3,17.92908275,0.11989382
45589,-3,17.27091410,0.11989382
45631,-3,16.45619587,0.11989382
45673,-3,15.73755969,0.11989382
45677,-5,17.43374363,0.11989382
56039,-3,11.72016047,0.11989382
56041,-4,12.64706023,0.11989382
56053,-5,12.62317786,0.11989382
56099,-5,13.00476620,0.11989382
56101,-6,14.02565844,0.11989382
56113,-3,12.26109393,0.11989382
56209,-3,14.15945996,0.11989382
56237,-3,12.17484267,0.11989382
56239,-5,13.43987417,0.11989382
56249,-5,13.38186955,0.11989382
56263,-6,12.22599447,0.11989382
56267,-8,13.72003202,0.11989382
56269,-9,14.73603412,0.11989382
56359,-6,11.50213149,0.11989382
56393,-3,9.78091077,0.11989382
56401,-5,11.08443291,0.11989382
56417,-6,11.01134815,0.11989382
56431,-8,11.80371904,0.11989382
56437,-8,12.30354652,0.11989382
56443,-8,12.96080178,0.11989382
56453,-7,12.74831541,0.11989382
56467,-7,13.42710915,0.11989382
56473,-9,14.57061576,0.11989382
56477,-9,15.38901832,0.11989382
56479,-11,16.72856882,0.11989382
56489,-14,18.62466717,0.11989382
56501,-15,18.67267214,0.11989382
56503,-16,19.57119477,0.11989382
56509,-19,21.44035868,0.11989382
56519,-20,22.11516905,0.11989382
56527,-23,23.71187027,0.11989382
56531,-25,25.25883193,0.11989382
56533,-26,26.11469259,0.11989382
56543,-31,29.10617160,0.11989382
56569,-28,28.26511298,0.11989382
56591,-32,29.56359816,0.11989382
56597,-31,28.86843212,0.11989382
56599,-33,30.20965709,0.11989382
56611,-29,28.19173888,0.11989382
56629,-27,25.46582685,0.11989382
56633,-28,26.64879632,0.11989382
56659,-30,26.04729328,0.11989382
56663,-31,27.17222299,0.11989382
56671,-33,28.97183579,0.11989382
56681,-37,31.26719149,0.11989382
56687,-39,32.45561993,0.11989382
56701,-36,30.47158322,0.11989382
56711,-35,30.31601696,0.11989382
56713,-36,31.24043728,0.11989382
56731,-37,30.90366989,0.11989382
56737,-39,32.62808464,0.11989382
56747,-39,32.05478766,0.11989382
56767,-36,30.01921869,0.11989382
56773,-38,32.10391382,0.11989382
56779,-38,32.31284257,0.11989382
56783,-38,32.66819272,0.11989382
56807,-41,34.24189601,0.11989382
56809,-42,35.25301130,0.11989382
56813,-45,37.44332753,0.11989382
56821,-44,37.64245118,0.11989382
56827,-43,37.35370468,0.11989382
56843,-46,38.05534625,0.11989382
56857,-46,37.66634004,0.11989382
56873,-45,37.84497949,0.11989382
56891,-43,36.38225570,0.11989382
56893,-44,37.22753221,0.11989382
56897,-45,38.26808105,0.11989382
56909,-50,41.48439005,0.11989382
56911,-52,42.71378289,0.11989382
56921,-53,43.83152912,0.11989382
56923,-53,44.51405725,0.11989382
56929,-54,45.67797856,0.11989382
56941,-56,47.31986904,0.11989382
56951,-62,51.48447514,0.11989382
56957,-63,52.65727436,0.11989382
56963,-65,54.46093956,0.11989382
56983,-65,52.95228674,0.11989382
56989,-64,52.98966422,0.11989382
56993,-64,53.68267433,0.11989382
56999,-64,53.32931815,0.11989382
57037,-66,53.59296421,0.11989382
57041,-66,53.90705347,0.11989382
57047,-70,57.06057081,0.11989382
57059,-69,56.06601889,0.11989382
57073,-72,58.26179205,0.11989382
57077,-72,59.10010894,0.11989382
57089,-70,57.75906180,0.11989382
57097,-70,57.79797833,0.11989382
57107,-71,59.02397018,0.11989382
57119,-73,61.14296767,0.11989382
57131,-74,61.95067821,0.11989382
57139,-73,61.97996869,0.11989382
57143,-73,62.87578880,0.11989382
57149,-75,64.63282326,0.11989382
57163,-69,60.66861027,0.11989382
57173,-68,59.70841425,0.11989382
57179,-67,59.69086164,0.11989382
57191,-68,60.15003801,0.11989382
57193,-69,61.23721857,0.11989382
57203,-70,61.43063896,0.11989382
57221,-64,58.08174279,0.11989382
57223,-65,59.07453724,0.11989382
57241,-59,54.79760000,0.11989382
57251,-60,55.77923389,0.11989382
57259,-57,54.05146087,0.11989382
57269,-55,53.33926270,0.11989382
57271,-57,54.58639691,0.11989382
57283,-64,58.94435211,0.11989382
57287,-64,59.02865667,0.11989382
57301,-64,59.32552056,0.11989382
57329,-63,57.42396844,0.11989382
57331,-64,58.43245360,0.11989382
57347,-65,59.34492732,0.11989382
57349,-66,60.34669732,0.11989382
57367,-60,55.92605806,0.11989382
57373,-62,56.92651916,0.11989382
57383,-62,56.93791280,0.11989382
57389,-64,58.33059390,0.11989382
57397,-63,58.75346405,0.11989382
57413,-64,59.62443142,0.11989382
57427,-60,57.48010013,0.11989382
57457,-59,57.51625484,0.11989382
57467,-58,57.28718908,0.11989382
57487,-55,53.65442981,0.11989382
57493,-57,55.22325872,0.11989382
57503,-55,53.62030351,0.11989382
57527,-54,52.56404083,0.11989382
57529,-55,53.54430350,0.11989382
57557,-52,51.14866432,0.11989382
57559,-52,51.82231413,0.11989382
57571,-57,54.26691188,0.11989382
57587,-56,54.07096319,0.11989382
57593,-57,55.80239388,0.11989382
57601,-57,55.80315563,0.11989382
57637,-47,47.73668238,0.11989382
57641,-46,47.56852714,0.11989382
57649,-43,45.63754430,0.11989382
57653,-45,47.11788675,0.11989382
57667,-47,48.91637609,0.11989382
57679,-46,48.23495698,0.11989382
57689,-46,48.28338125,0.11989382
57697,-45,47.65549397,0.11989382
57709,-45,47.76473959,0.11989382
57713,-44,47.64892628,0.11989382
57719,-44,48.11021032,0.11989382
57727,-45,48.40372445,0.11989382
57731,-46,49.59813912,0.11989382
57737,-45,49.30439613,0.11989382
57751,-49,52.35359533,0.11989382
57773,-50,52.68829071,0.11989382
57781,-51,52.71908771,0.11989382
57787,-52,53.47613891,0.11989382
57791,-54,54.39835807,0.11989382
57793,-55,55.39334761,0.11989382
57803,-54,54.91753267,0.11989382
57809,-57,57.10738954,0.11989382
57829,-59,58.07505603,0.11989382
57839,-63,60.67132420,0.11989382
57847,-62,60.25156724,0.11989382
57853,-65,62.85320873,0.11989382
57859,-66,63.13073346,0.11989382
57881,-67,62.74005196,0.11989382
57899,-66,63.21967133,0.11989382
57901,-67,64.19357912,0.11989382
57917,-67,63.56072599,0.11989382
57923,-67,63.73481898,0.11989382
57943,-65,62.77021346,0.11989382
57947,-68,64.60918465,0.11989382
57973,-67,63.19191494,0.11989382
57977,-67,63.75878506,0.11989382
57991,-64,61.17264869,0.11989382
58013,-65,61.69261450,0.11989382
58027,-65,61.78906232,0.11989382
58031,-65,62.71554539,0.11989382
58043,-59,59.14054911,0.11989382
58049,-59,59.40180424,0.11989382
58057,-60,60.59718424,0.11989382
58061,-62,61.91856326,0.11989382
58067,-62,61.78205356,0.11989382
58073,-64,62.84442854,0.11989382
58099,-66,63.91523017,0.11989382
58109,-67,64.62099225,0.11989382
58111,-69,65.85877935,0.11989382
58129,-67,65.42874402,0.11989382
58147,-66,63.40056649,0.11989382
58151,-67,64.06276569,0.11989382
58153,-68,65.14687888,0.11989382
58169,-69,65.47418479,0.11989382
58171,-71,66.70195548,0.11989382
58189,-68,63.62265714,0.11989382
58193,-68,64.01163650,0.11989382
58199,-72,66.49687519,0.11989382
58207,-72,67.38629421,0.11989382
58211,-73,68.14658293,0.11989382
58217,-75,69.29455175,0.11989382
58229,-78,71.06411619,0.11989382
58231,-79,71.97149933,0.11989382
58237,-81,73.59963950,0.11989382
58243,-81,73.74714993,0.11989382
58271,-78,71.33671736,0.11989382
58309,-66,61.02401227,0.11989382
58313,-67,61.95035653,0.11989382
58321,-71,64.38299592,0.11989382
58337,-72,65.62305447,0.11989382
58363,-73,67.15531044,0.11989382
58367,-73,67.69671357,0.11989382
58369,-74,68.69298802,0.11989382
58379,-73,68.49702894,0.11989382
58391,-71,68.03437833,0.11989382
58393,-72,69.06123960,0.11989382
58403,-69,67.37531468,0.11989382
58411,-66,65.46714740,0.11989382
58417,-66,66.26624615,0.11989382
58427,-68,67.04170536,0.11989382
58439,-70,68.19263366,0.11989382
58441,-71,69.12294707,0.11989382
58451,-68,67.23865141,0.11989382
58453,-69,68.40717296,0.11989382
58477,-68,67.39856946,0.11989382
58481,-71,69.43269053,0.11989382
58511,-66,64.70006781,0.11989382
58537,-66,64.24943961,0.11989382
58543,-63,63.21572500,0.11989382
58549,-64,63.96642512,0.11989382
58567,-60,61.66849319,0.11989382
58573,-62,62.59574876,0.11989382
58579,-60,61.80226688,0.11989382
58601,-59,60.53884014,0.11989382
58603,-61,61.87513790,0.11989382
58613,-64,63.52574529,0.11989382
58631,-63,62.62906910,0.11989382
58657,-60,59.85668438,0.11989382
58661,-61,60.51515430,0.11989382
58679,-59,58.17353641,0.11989382
58687,-62,60.82985437,0.11989382
58693,-63,60.90630211,0.11989382
58699,-63,60.76366796,0.11989382
58711,-66,62.66536256,0.11989382
58727,-62,59.69376673,0.11989382
58733,-62,60.37447574,0.11989382
58741,-65,62.14957882,0.11989382
58757,-68,64.10059864,0.11989382
58763,-68,63.97287812,0.11989382
58771,-67,63.20764840,0.11989382
58787,-63,60.55029633,0.11989382
58789,-64,61.50198190,0.11989382
58831,-62,57.45001528,0.11989382
58889,-60,54.54050763,0.11989382
58897,-64,56.69773428,0.11989382
58901,-66,58.36128450,0.11989382
58907,-68,60.33052506,0.11989382
58909,-69,61.49750445,0.11989382
58913,-70,62.78660341,0.11989382
58921,-73,64.70494023,0.11989382
58937,-76,65.39009790,0.11989382
58943,-78,66.09480257,0.11989382
58963,-80,67.13640144,0.11989382
58967,-81,67.91802093,0.11989382
58979,-84,68.98629346,0.11989382
58991,-82,67.93103554,0.11989382
58997,-85,70.25939013,0.11989382
59009,-84,68.98070497,0.11989382
59011,-86,70.20926367,0.11989382
59021,-88,71.14649089,0.11989382
59023,-89,72.18465576,0.11989382
59029,-90,72.88072915,0.11989382
59051,-93,74.64329719,0.11989382
59053,-94,75.77771277,0.11989382
59063,-89,72.93631130,0.11989382
59069,-90,73.01599073,0.11989382
59077,-89,72.44513307,0.11989382
59083,-92,75.05900889,0.11989382
59093,-92,74.76728838,0.11989382
59107,-93,74.62778469,0.11989382
59113,-91,73.97914400,0.11989382
59119,-90,73.43759877,0.11989382
59123,-90,73.84509591,0.11989382
59141,-84,69.52902141,0.11989382
59149,-87,71.69716255,0.11989382
59159,-87,71.26048873,0.11989382
59167,-84,69.56009153,0.11989382
59183,-83,70.16138185,0.11989382
59197,-84,70.76725683,0.11989382
59207,-85,70.93156135,0.11989382
59209,-86,72.02163357,0.11989382
59219,-87,73.84540502,0.11989382
59221,-88,74.88704315,0.11989382
59233,-89,74.75696299,0.11989382
59239,-89,75.01330548,0.11989382
59243,-91,76.50498965,0.11989382
59263,-87,73.19561691,0.11989382
59273,-89,74.78665849,0.11989382
59281,-91,76.02936236,0.11989382
59333,-84,68.20120575,0.11989382
59341,-84,68.37752119,0.11989382
59351,-84,68.81087836,0.11989382
59357,-87,71.18740868,0.11989382
59359,-87,71.88829791,0.11989382
59369,-90,74.74411812,0.11989382
59377,-90,74.74924517,0.11989382
59387,-91,75.74586207,0.11989382
59393,-92,76.00319378,0.11989382
59399,-95,78.69778863,0.11989382
59407,-96,78.54079376,0.11989382
59417,-97,80.15256998,0.11989382
59419,-98,81.26332541,0.11989382
59441,-99,81.28206339,0.11989382
59443,-101,82.61915662,0.11989382
59447,-101,83.09679657,0.11989382
59453,-102,84.68553350,0.11989382
59467,-101,82.90602577,0.11989382
59471,-102,83.92792406,0.11989382
59473,-103,84.91472298,0.11989382
59497,-105,86.19726131,0.11989382
59509,-105,86.54340393,0.11989382
59513,-106,87.95402594,0.11989382
59539,-103,84.83302953,0.11989382
59557,-110,88.86676500,0.11989382
59561,-111,89.78472952,0.11989382
59567,-112,90.94643041,0.11989382
59581,-112,89.68366854,0.11989382
59611,-103,82.74591710,0.11989382
59617,-105,84.29201223,0.11989382
59621,-106,85.03868815,0.11989382
59627,-106,85.28383487,0.11989382
59629,-107,86.45735542,0.11989382
59651,-108,87.26158909,0.11989382
59659,-108,87.78987610,0.11989382
59663,-110,89.26952892,0.11989382
59669,-108,88.48024873,0.11989382
59671,-109,89.49812842,0.11989382
59693,-104,85.53544852,0.11989382
59699,-106,86.51266153,0.11989382
59707,-105,85.77818075,0.11989382
59723,-109,88.80420453,0.11989382
59729,-110,89.71136040,0.11989382
59743,-110,90.12338708,0.11989382
59747,-109,90.12966376,0.11989382
59753,-109,89.83410752,0.11989382
59771,-100,84.83596050,0.11989382
59779,-100,84.84960381,0.11989382
59791,-100,84.17461553,0.11989382
59797,-102,85.44549444,0.11989382
59809,-104,85.39866479,0.11989382
59833,-107,86.39178057,0.11989382
59863,-102,82.63800410,0.11989382
59879,-103,82.85841588,0.11989382
59887,-102,82.24601374,0.11989382
59921,-97,79.77044573,0.11989382
59929,-97,79.89530693,0.11989382
59951,-89,74.43009249,0.11989382
59957,-89,74.74231635,0.11989382
59971,-88,74.44495371,0.11989382
59981,-86,72.95461594,0.11989382
59999,-83,70.74979745,0.11989382
60013,-82,70.73586052,0.11989382
60017,-85,72.75889466,0.11989382
60029,-80,70.30735864,0.11989382
60037,-79,69.56531143,0.11989382
60041,-81,71.11835857,0.11989382
60077,-87,73.72690771,0.11989382
60083,-90,75.09930693,0.11989382
60089,-92,76.63546467,0.11989382
60091,-92,77.36657345,0.11989382
60101,-90,76.69874244,0.11989382
60103,-91,77.68000840,0.11989382
60107,-94,79.81488166,0.11989382
60127,-94,79.40250297,0.11989382
60133,-93,79.28190876,0.11989382
60139,-94,80.11033705,0.11989382
60149,-92,79.48878302,0.11989382
60161,-96,82.01177870,0.11989382
60167,-96,82.09964472,0.11989382
60169,-97,83.02581469,0.11989382
60209,-83,73.90123333,0.11989382
60217,-82,72.48501957,0.11989382
60223,-83,73.16239356,0.11989382
60251,-80,71.04548585,0.11989382
60257,-81,71.58012079,0.11989382
60259,-82,72.54937010,0.11989382
60271,-82,72.13349406,0.11989382
60289,-83,72.90335847,0.11989382
60293,-85,74.00075614,0.11989382
60317,-83,71.56980300,0.11989382
60331,-80,70.19225551,0.11989382
60337,-83,72.14841634,0.11989382
